batch_id,t0_ns,t1_ns,t2_ns,t3_ns,t4_ns,num_faults,spec_enqueues,spec_drops,spec_hits,enqueue_overhead_ns,total_latency_ns,phase01_ns,phase12_ns,phase23_ns
448890,3362129507904,3362129508924,3362129961292,3362129961292,3362129961553,1,0,0,0,0,453649,1020,452368,0
448891,3362129984652,3362129984832,3362130100128,3362130100128,3362130100354,1,0,0,0,0,115702,180,115296,0
448892,3362130141360,3362130141515,3362130231785,3362130231785,3362130231981,1,0,0,0,0,90621,155,90270,0
448893,3362130385315,3362130385466,3362130463735,3362130463735,3362130463913,1,0,0,0,0,78598,151,78269,0
448894,3362130641921,3362130642121,3362130702795,3362130702795,3362130702977,1,0,0,0,0,61056,200,60674,0
448895,3362130883989,3362130884131,3362130938952,3362130938952,3362130939133,1,0,0,0,0,55144,142,54821,0
448896,3362131131395,3362131131641,3362131191303,3362131191303,3362131191484,1,0,0,0,0,60089,246,59662,0
448897,3362131385649,3362131385836,3362131426240,3362131426240,3362131426343,1,0,0,0,0,40694,187,40404,0
448898,3362131548964,3362131549111,3362131642741,3362131642741,3362131642938,2,0,0,0,0,93974,147,93630,0
448899,3362131818127,3362131818237,3362131841889,3362131841889,3362131842004,1,0,0,0,0,23877,110,23652,0
448900,3362131920636,3362131920824,3362131996025,3362131996025,3362131996126,1,0,0,0,0,75490,188,75201,0
448901,3362132247803,3362132248012,3362132319210,3362132319210,3362132319311,1,0,0,0,0,71508,209,71198,0
448902,3362132602504,3362132602700,3362132680065,3362132680065,3362132680246,1,0,0,0,0,77742,196,77365,0
448903,3362132909595,3362132909729,3362132955509,3362132955509,3362132955678,1,0,0,0,0,46083,134,45780,0
448904,3362133107038,3362133107242,3362133174728,3362133174728,3362133174828,1,0,0,0,0,67790,204,67486,0
448905,3362133372068,3362133372202,3362133431990,3362133431990,3362133432194,1,0,0,0,0,60126,134,59788,0
448906,3362133538477,3362133538626,3362133574068,3362133574068,3362133574245,1,0,0,0,0,35768,149,35442,0
448907,3362133689256,3362133689396,3362133747026,3362133747026,3362133747129,1,0,0,0,0,57873,140,57630,0
448908,3362133875125,3362133875267,3362133923015,3362133923015,3362133923194,1,0,0,0,0,48069,142,47748,0
448909,3362134062199,3362134062446,3362134098587,3362134098587,3362134098759,1,0,0,0,0,36560,247,36141,0
448910,3362134217375,3362134217565,3362134329123,3362134329123,3362134329307,2,0,0,0,0,111932,190,111558,0
448911,3362134493352,3362134493499,3362134581479,3362134581479,3362134581660,2,0,0,0,0,88308,147,87980,0
448912,3362134727542,3362134727651,3362134754710,3362134754710,3362134754887,1,0,0,0,0,27345,109,27059,0
448913,3362134784925,3362134785024,3362134810906,3362134810906,3362134811083,1,0,0,0,0,26158,99,25882,0
448914,3362134853170,3362134853295,3362134877326,3362134877326,3362134877499,1,0,0,0,0,24329,125,24031,0
448915,3362134946205,3362134946402,3362135054673,3362135054673,3362135054889,2,0,0,0,0,108684,197,108271,0
448916,3362135301236,3362135301376,3362135370553,3362135370553,3362135370747,1,0,0,0,0,69511,140,69177,0
448917,3362135658370,3362135658554,3362135721586,3362135721586,3362135721709,1,0,0,0,0,63339,184,63032,0
448918,3362135912949,3362135913089,3362135972733,3362135972733,3362135972908,1,0,0,0,0,59959,140,59644,0
448919,3362136128559,3362136128757,3362136184796,3362136184796,3362136184968,1,0,0,0,0,56409,198,56039,0
448920,3362136364755,3362136364897,3362136424542,3362136424542,3362136424660,1,0,0,0,0,59905,142,59645,0
448921,3362136633768,3362136633950,3362136691924,3362136691924,3362136692116,1,0,0,0,0,58348,182,57974,0
448922,3362136877632,3362136877774,3362136918473,3362136918473,3362136918653,1,0,0,0,0,41021,142,40699,0
448923,3362137014060,3362137014215,3362137050517,3362137050517,3362137050740,1,0,0,0,0,36680,155,36302,0
448924,3362137214044,3362137214239,3362137319334,3362137319334,3362137319450,2,0,0,0,0,105406,195,105095,0
448925,3362137472910,3362137473059,3362137555487,3362137555487,3362137555598,2,0,0,0,0,82688,149,82428,0
448926,3362137693158,3362137693267,3362137717002,3362137717002,3362137717102,1,0,0,0,0,23944,109,23735,0
448927,3362137758029,3362137758158,3362137776531,3362137776531,3362137776715,1,0,0,0,0,18686,129,18373,0
448928,3362137849992,3362137850168,3362137935736,3362137935736,3362137935851,1,0,0,0,0,85859,176,85568,0
448929,3362138223705,3362138223918,3362138301277,3362138301277,3362138301394,1,0,0,0,0,77689,213,77359,0
448930,3362138659221,3362138659410,3362138722383,3362138722383,3362138722567,1,0,0,0,0,63346,189,62973,0
448931,3362138905771,3362138905902,3362138958713,3362138958713,3362138958877,1,0,0,0,0,53106,131,52811,0
448932,3362139138842,3362139139039,3362139197104,3362139197104,3362139197214,1,0,0,0,0,58372,197,58065,0
448933,3362139350767,3362139350917,3362139408318,3362139408318,3362139408435,1,0,0,0,0,57668,150,57401,0
448934,3362139604900,3362139605084,3362139649290,3362139649290,3362139649473,1,0,0,0,0,44573,184,44206,0
448935,3362139760116,3362139760260,3362139797375,3362139797375,3362139797495,1,0,0,0,0,37379,144,37115,0
448936,3362139900584,3362139900742,3362139938410,3362139938410,3362139938529,1,0,0,0,0,37945,158,37668,0
448937,3362140053627,3362140053839,3362140158355,3362140158355,3362140158468,2,0,0,0,0,104841,212,104516,0
448938,3362140343618,3362140343738,3362140402417,3362140402417,3362140402537,1,0,0,0,0,58919,120,58679,0
448939,3362140568415,3362140568559,3362140591537,3362140591537,3362140591715,1,0,0,0,0,23300,144,22978,0
448940,3362140630158,3362140630389,3362140681970,3362140681970,3362140682087,1,0,0,0,0,51929,231,51581,0
448941,3362140853006,3362140853139,3362140939976,3362140939976,3362140940096,2,0,0,0,0,87090,133,86837,0
448942,3362141114491,3362141114697,3362141197372,3362141197372,3362141197484,1,0,0,0,0,82993,206,82675,0
448943,3362141366985,3362141367125,3362141440181,3362141440181,3362141440300,1,0,0,0,0,73315,140,73056,0
448944,3362141624732,3362141624917,3362141683535,3362141683535,3362141683695,1,0,0,0,0,58963,185,58618,0
448945,3362141862832,3362141862967,3362141916399,3362141916399,3362141916554,1,0,0,0,0,53722,135,53432,0
448946,3362142182764,3362142183046,3362142293521,3362142293521,3362142293641,2,0,0,0,0,110877,282,110475,0
448947,3362142512134,3362142512285,3362142605522,3362142605522,3362142605633,2,0,0,0,0,93499,151,93237,0
448948,3362142890511,3362142890702,3362142969890,3362142969890,3362142969993,1,0,0,0,0,79482,191,79188,0
448949,3362143232765,3362143233075,3362143314093,3362143314093,3362143314212,1,0,0,0,0,81447,310,81018,0
448950,3362143603291,3362143603482,3362143678879,3362143678879,3362143678981,1,0,0,0,0,75690,191,75397,0
448951,3362143905532,3362143905666,3362143966292,3362143966292,3362143966604,1,0,0,0,0,61072,134,60626,0
448952,3362144160078,3362144160528,3362144266936,3362144266936,3362144267204,1,0,0,0,0,107126,450,106408,0
448953,3362144378846,3362144379130,3362144474202,3362144474202,3362144474395,1,0,0,0,0,95549,284,95072,0
448954,3362144618782,3362144619111,3362144720492,3362144720492,3362144720687,1,0,0,0,0,101905,329,101381,0
448955,3362144910738,3362144911036,3362144989599,3362144989599,3362144989728,1,0,0,0,0,78990,298,78563,0
448956,3362145098711,3362145098968,3362145159564,3362145159564,3362145159697,1,0,0,0,0,60986,257,60596,0
448957,3362145316857,3362145317068,3362145461189,3362145461189,3362145461330,2,0,0,0,0,144473,211,144121,0
448958,3362145607266,3362145607432,3362145698351,3362145698351,3362145698652,1,0,0,0,0,91386,166,90919,0
448959,3362145838898,3362145839106,3362145884553,3362145884553,3362145884755,1,0,0,0,0,45857,208,45447,0
448960,3362145909099,3362145909239,3362145951466,3362145951466,3362145951610,1,0,0,0,0,42511,140,42227,0
448961,3362145985599,3362145985807,3362146034387,3362146034387,3362146034575,1,0,0,0,0,48976,208,48580,0
448962,3362146138895,3362146139091,3362146260645,3362146260645,3362146260858,1,0,0,0,0,121963,196,121554,0
448963,3362146505826,3362146506123,3362146636338,3362146636338,3362146636659,1,0,0,0,0,130833,297,130215,0
448964,3362146918668,3362146918960,3362147040728,3362147040728,3362147041015,1,0,0,0,0,122347,292,121768,0
448965,3362147186463,3362147186651,3362147287362,3362147287362,3362147287563,1,0,0,0,0,101100,188,100711,0
448966,3362147431817,3362147432117,3362147527217,3362147527217,3362147527443,1,0,0,0,0,95626,300,95100,0
448967,3362147706029,3362147706353,3362147798888,3362147798888,3362147799144,1,0,0,0,0,93115,324,92535,0
448968,3362147983557,3362147983890,3362148064960,3362148064960,3362148065166,1,0,0,0,0,81609,333,81070,0
448969,3362148165166,3362148165354,3362148262362,3362148262362,3362148262510,2,0,0,0,0,97344,188,97008,0
448970,3362148379984,3362148380176,3362148428798,3362148428798,3362148428999,1,0,0,0,0,49015,192,48622,0
448971,3362148595223,3362148595492,3362148736293,3362148736293,3362148736432,2,0,0,0,0,141209,269,140801,0
448972,3362148861778,3362148862061,3362149019667,3362149019667,3362149020075,2,0,0,0,0,158297,283,157606,0
448973,3362149107547,3362149107809,3362149142921,3362149142921,3362149143112,1,0,0,0,0,35565,262,35112,0
448974,3362149169784,3362149169954,3362149203419,3362149203419,3362149203614,1,0,0,0,0,33830,170,33465,0
448975,3362149242353,3362149242554,3362149269076,3362149269076,3362149269307,1,0,0,0,0,26954,201,26522,0
448976,3362149281437,3362149281616,3362149361410,3362149361410,3362149361750,1,0,0,0,0,80313,179,79794,0
448977,3362149485832,3362149486076,3362149620577,3362149620577,3362149620754,1,0,0,0,0,134922,244,134501,0
448978,3362149738420,3362149738608,3362149836484,3362149836484,3362149836656,1,0,0,0,0,98236,188,97876,0
448979,3362149990181,3362149990401,3362150135813,3362150135813,3362150136071,1,0,0,0,0,145890,220,145412,0
448980,3362150286790,3362150287080,3362150381627,3362150381627,3362150381783,1,0,0,0,0,94993,290,94547,0
448981,3362150529119,3362150529298,3362150633737,3362150633737,3362150633881,1,0,0,0,0,104762,179,104439,0
448982,3362150776158,3362150776346,3362150861138,3362150861138,3362150861294,1,0,0,0,0,85136,188,84792,0
448983,3362151037141,3362151037361,3362151098800,3362151098800,3362151098981,1,0,0,0,0,61840,220,61439,0
448984,3362151276121,3362151276262,3362151318481,3362151318481,3362151318595,1,0,0,0,0,42474,141,42219,0
448985,3362151419827,3362151419956,3362151456738,3362151456738,3362151456855,1,0,0,0,0,37028,129,36782,0
448986,3362151547278,3362151547380,3362151584681,3362151584681,3362151584793,1,0,0,0,0,37515,102,37301,0
448987,3362151749887,3362151750084,3362151821351,3362151821351,3362151821529,1,0,0,0,0,71642,197,71267,0
448988,3362151995027,3362151995177,3362152086168,3362152086168,3362152086380,1,0,0,0,0,91353,150,90991,0
448989,3362152333623,3362152333781,3362152357540,3362152357540,3362152357715,1,0,0,0,0,24092,158,23759,0
448990,3362152432310,3362152432494,3362152517045,3362152517045,3362152517158,1,0,0,0,0,84848,184,84551,0
448991,3362152847512,3362152847667,3362152924252,3362152924252,3362152924428,1,0,0,0,0,76916,155,76585,0
448992,3362153152703,3362153152907,3362153216137,3362153216137,3362153216253,1,0,0,0,0,63550,204,63230,0
448993,3362153365870,3362153366080,3362153426707,3362153426707,3362153426820,1,0,0,0,0,60950,210,60627,0
448994,3362153611623,3362153611770,3362153665270,3362153665270,3362153665445,1,0,0,0,0,53822,147,53500,0
448995,3362153942729,3362153942906,3362154069399,3362154069399,3362154069555,2,0,0,0,0,126826,177,126493,0
448996,3362154273757,3362154273897,3362154364494,3362154364494,3362154364606,2,0,0,0,0,90849,140,90597,0
448997,3362154555973,3362154556127,3362154581836,3362154581836,3362154581940,1,0,0,0,0,25967,154,25709,0
448998,3362154660277,3362154660487,3362154733909,3362154733909,3362154734084,1,0,0,0,0,73807,210,73422,0
448999,3362154978224,3362154978372,3362155035895,3362155035895,3362155036062,1,0,0,0,0,57838,148,57523,0
449000,3362155121653,3362155121787,3362155181660,3362155181660,3362155181784,1,0,0,0,0,60131,134,59873,0
449001,3362155358161,3362155358317,3362155413417,3362155413417,3362155413529,1,0,0,0,0,55368,156,55100,0
449002,3362155602549,3362155602689,3362155662564,3362155662564,3362155662680,1,0,0,0,0,60131,140,59875,0
449003,3362155830335,3362155830478,3362155902386,3362155902386,3362155902504,1,0,0,0,0,72169,143,71908,0
449004,3362156087641,3362156087797,3362156150858,3362156150858,3362156150978,1,0,0,0,0,63337,156,63061,0
449005,3362156328385,3362156328589,3362156384816,3362156384816,3362156384932,1,0,0,0,0,56547,204,56227,0
449006,3362156573046,3362156573202,3362156622556,3362156622556,3362156622736,1,0,0,0,0,49690,156,49354,0
449007,3362156728924,3362156729023,3362156769956,3362156769956,3362156770061,1,0,0,0,0,41137,99,40933,0
449008,3362156844323,3362156844471,3362156871055,3362156871055,3362156871156,1,0,0,0,0,26833,148,26584,0
449009,3362156969272,3362156969419,3362157053037,3362157053037,3362157053195,1,0,0,0,0,83923,147,83618,0
449010,3362157230343,3362157230494,3362157322992,3362157322992,3362157323109,2,0,0,0,0,92766,151,92498,0
449011,3362157482726,3362157482881,3362157507896,3362157507896,3362157508010,1,0,0,0,0,25284,155,25015,0
449012,3362157550416,3362157550580,3362157575463,3362157575463,3362157575572,1,0,0,0,0,25156,164,24883,0
449013,3362157679649,3362157679839,3362157755719,3362157755719,3362157755838,1,0,0,0,0,76189,190,75880,0
449014,3362158014568,3362158014746,3362158092314,3362158092314,3362158092434,1,0,0,0,0,77866,178,77568,0
449015,3362158387750,3362158387900,3362158440848,3362158440848,3362158440974,1,0,0,0,0,53224,150,52948,0
449016,3362158563229,3362158563363,3362158631400,3362158631400,3362158631519,1,0,0,0,0,68290,134,68037,0
449017,3362158732269,3362158732414,3362158791409,3362158791409,3362158791577,1,0,0,0,0,59308,145,58995,0
449018,3362158979255,3362158979396,3362159053743,3362159053743,3362159053896,1,0,0,0,0,74641,141,74347,0
449019,3362159178835,3362159178947,3362159234343,3362159234343,3362159234541,1,0,0,0,0,55706,112,55396,0
449020,3362159421274,3362159421467,3362159467961,3362159467961,3362159468075,1,0,0,0,0,46801,193,46494,0
449021,3362159600110,3362159600254,3362159640080,3362159640080,3362159640192,1,0,0,0,0,40082,144,39826,0
449022,3362159747844,3362159747990,3362159783986,3362159783986,3362159784090,1,0,0,0,0,36246,146,35996,0
449023,3362159858726,3362159858872,3362159894665,3362159894665,3362159894834,1,0,0,0,0,36108,146,35793,0
449024,3362160064198,3362160064501,3362160170442,3362160170442,3362160170562,2,0,0,0,0,106364,303,105941,0
449025,3362160326447,3362160326600,3362160408446,3362160408446,3362160408550,2,0,0,0,0,82103,153,81846,0
449026,3362160563795,3362160563941,3362160587169,3362160587169,3362160587283,1,0,0,0,0,23488,146,23228,0
449027,3362160614078,3362160614233,3362160639060,3362160639060,3362160639180,1,0,0,0,0,25102,155,24827,0
449028,3362160720427,3362160720627,3362160800514,3362160800514,3362160800629,1,0,0,0,0,80202,200,79887,0
449029,3362161094745,3362161094985,3362161175362,3362161175362,3362161175537,1,0,0,0,0,80792,240,80377,0
449030,3362161511279,3362161511455,3362161566811,3362161566811,3362161566929,1,0,0,0,0,55650,176,55356,0
449031,3362161752490,3362161752642,3362161808285,3362161808285,3362161808397,1,0,0,0,0,55907,152,55643,0
449032,3362161979298,3362161979405,3362162049439,3362162049439,3362162049608,1,0,0,0,0,70310,107,70034,0
449033,3362162220908,3362162221070,3362162272369,3362162272369,3362162272486,1,0,0,0,0,51578,162,51299,0
449034,3362162340106,3362162340247,3362162429961,3362162429961,3362162430079,2,0,0,0,0,89973,141,89714,0
449035,3362162598790,3362162598924,3362162638856,3362162638856,3362162638969,1,0,0,0,0,40179,134,39932,0
449036,3362162698957,3362162699055,3362162721890,3362162721890,3362162722003,1,0,0,0,0,23046,98,22835,0
449037,3362162762493,3362162762632,3362162801062,3362162801062,3362162801180,1,0,0,0,0,38687,139,38430,0
449038,3362162858929,3362162859068,3362162902539,3362162902539,3362162902647,1,0,0,0,0,43718,139,43471,0
449039,3362162964350,3362162964504,3362163013338,3362163013338,3362163013556,1,0,0,0,0,49206,154,48834,0
449040,3362163159326,3362163159506,3362163230885,3362163230885,3362163230986,1,0,0,0,0,71660,180,71379,0
449041,3362163404097,3362163404253,3362163476609,3362163476609,3362163476723,1,0,0,0,0,72626,156,72356,0
449042,3362163724870,3362163725049,3362163749913,3362163749913,3362163750015,1,0,0,0,0,25145,179,24864,0
449043,3362163783899,3362163784050,3362163847522,3362163847522,3362163847635,1,0,0,0,0,63736,151,63472,0
449044,3362164026821,3362164027032,3362164091684,3362164091684,3362164091787,1,0,0,0,0,64966,211,64652,0
449045,3362164261496,3362164261647,3362164331895,3362164331895,3362164332070,1,0,0,0,0,70574,151,70248,0
449046,3362164561523,3362164561676,3362164616845,3362164616845,3362164616965,1,0,0,0,0,55442,153,55169,0
449047,3362164762061,3362164762249,3362164821813,3362164821813,3362164821932,1,0,0,0,0,59871,188,59564,0
449048,3362165011195,3362165011404,3362165065699,3362165065699,3362165065815,1,0,0,0,0,54620,209,54295,0
449049,3362165336937,3362165337130,3362165446736,3362165446736,3362165446859,2,0,0,0,0,109922,193,109606,0
449050,3362165635415,3362165635565,3362165722039,3362165722039,3362165722152,2,0,0,0,0,86737,150,86474,0
449051,3362165900513,3362165900660,3362165943663,3362165943663,3362165943767,1,0,0,0,0,43254,147,43003,0
449052,3362165973478,3362165973583,3362165997954,3362165997954,3362165998070,1,0,0,0,0,24592,105,24371,0
449053,3362166089233,3362166089479,3362166166588,3362166166588,3362166166824,1,0,0,0,0,77591,246,77109,0
449054,3362166415465,3362166415602,3362166488123,3362166488123,3362166488241,1,0,0,0,0,72776,137,72521,0
449055,3362166734058,3362166734179,3362166792569,3362166792569,3362166792692,1,0,0,0,0,58634,121,58390,0
449056,3362166912805,3362166912949,3362167013491,3362167013491,3362167013652,1,0,0,0,0,100847,144,100542,0
449057,3362167172324,3362167172474,3362167295323,3362167295323,3362167295438,2,0,0,0,0,123114,150,122849,0
449058,3362167555496,3362167555619,3362167616439,3362167616439,3362167616610,1,0,0,0,0,61114,123,60820,0
449059,3362167803018,3362167803205,3362167860242,3362167860242,3362167860424,1,0,0,0,0,57406,187,57037,0
449060,3362168050864,3362168051095,3362168096703,3362168096703,3362168096819,1,0,0,0,0,45955,231,45608,0
449061,3362168202697,3362168202802,3362168238004,3362168238004,3362168238105,1,0,0,0,0,35408,105,35202,0
449062,3362168326413,3362168326599,3362168417932,3362168417932,3362168418047,2,0,0,0,0,91634,186,91333,0
449063,3362168579549,3362168579694,3362168663846,3362168663846,3362168663956,2,0,0,0,0,84407,145,84152,0
449064,3362168800573,3362168800682,3362168827634,3362168827634,3362168827751,1,0,0,0,0,27178,109,26952,0
449065,3362168859019,3362168859119,3362168876571,3362168876571,3362168876683,1,0,0,0,0,17664,100,17452,0
449066,3362168906415,3362168906568,3362168930919,3362168930919,3362168931037,1,0,0,0,0,24622,153,24351,0
449067,3362168975208,3362168975367,3362169011632,3362169011632,3362169011818,1,0,0,0,0,36610,159,36265,0
449068,3362169049360,3362169049486,3362169092017,3362169092017,3362169092211,1,0,0,0,0,42851,126,42531,0
449069,3362169193085,3362169193241,3362169257804,3362169257804,3362169257918,1,0,0,0,0,64833,156,64563,0
449070,3362169425672,3362169425809,3362169500449,3362169500449,3362169500572,1,0,0,0,0,74900,137,74640,0
449071,3362169797222,3362169797368,3362169844314,3362169844314,3362169844412,1,0,0,0,0,47190,146,46946,0
449072,3362169971827,3362169971967,3362170033781,3362170033781,3362170033947,1,0,0,0,0,62120,140,61814,0
449073,3362170113870,3362170114015,3362170175154,3362170175154,3362170175272,1,0,0,0,0,61402,145,61139,0
449074,3362170361237,3362170361386,3362170418533,3362170418533,3362170418633,1,0,0,0,0,57396,149,57147,0
449075,3362170556882,3362170557032,3362170613349,3362170613349,3362170613464,1,0,0,0,0,56582,150,56317,0
449076,3362170803431,3362170803622,3362170857776,3362170857776,3362170857892,1,0,0,0,0,54461,191,54154,0
449077,3362170978451,3362170978583,3362171029538,3362171029538,3362171029702,1,0,0,0,0,51251,132,50955,0
449078,3362171133556,3362171133710,3362171177423,3362171177423,3362171177522,1,0,0,0,0,43966,154,43713,0
449079,3362171249915,3362171250018,3362171286311,3362171286311,3362171286426,1,0,0,0,0,36511,103,36293,0
449080,3362171455434,3362171455624,3362171549974,3362171549974,3362171550093,2,0,0,0,0,94659,190,94350,0
449081,3362171690825,3362171690935,3362171749768,3362171749768,3362171749870,1,0,0,0,0,59045,110,58833,0
449082,3362171917305,3362171917448,3362171935534,3362171935534,3362171935655,1,0,0,0,0,18350,143,18086,0
449083,3362171964259,3362171964411,3362171986970,3362171986970,3362171987086,1,0,0,0,0,22827,152,22559,0
449084,3362172061944,3362172062206,3362172143552,3362172143552,3362172143675,1,0,0,0,0,81731,262,81346,0
449085,3362172454767,3362172454908,3362172530796,3362172530796,3362172530919,1,0,0,0,0,76152,141,75888,0
449086,3362172897459,3362172897650,3362172959318,3362172959318,3362172959421,1,0,0,0,0,61962,191,61668,0
449087,3362173147254,3362173147486,3362173204565,3362173204565,3362173204680,1,0,0,0,0,57426,232,57079,0
449088,3362173388950,3362173389078,3362173446435,3362173446435,3362173446550,1,0,0,0,0,57600,128,57357,0
449089,3362173635838,3362173636026,3362173674819,3362173674819,3362173674930,1,0,0,0,0,39092,188,38793,0
449090,3362173784299,3362173784447,3362173877430,3362173877430,3362173877538,2,0,0,0,0,93239,148,92983,0
449091,3362174098634,3362174098851,3362174137586,3362174137586,3362174137704,1,0,0,0,0,39070,217,38735,0
449092,3362174299244,3362174299432,3362174372107,3362174372107,3362174372217,1,0,0,0,0,72973,188,72675,0
449093,3362174540102,3362174540247,3362174609139,3362174609139,3362174609258,1,0,0,0,0,69156,145,68892,0
449094,3362174858578,3362174858722,3362174932860,3362174932860,3362174932961,1,0,0,0,0,74383,144,74138,0
449095,3362175063948,3362175064183,3362175151766,3362175151766,3362175151866,1,0,0,0,0,87918,235,87583,0
449096,3362175289668,3362175289811,3362175369487,3362175369487,3362175369645,1,0,0,0,0,79977,143,79676,0
449097,3362175565861,3362175565960,3362175632475,3362175632475,3362175632585,1,0,0,0,0,66724,99,66515,0
449098,3362175741624,3362175741728,3362175808078,3362175808078,3362175808188,1,0,0,0,0,66564,104,66350,0
449099,3362175980307,3362175980487,3362176051335,3362176051335,3362176051485,1,0,0,0,0,71178,180,70848,0
449100,3362176248103,3362176248314,3362176299238,3362176299238,3362176299410,1,0,0,0,0,51307,211,50924,0
449101,3362176439096,3362176439291,3362176475379,3362176475379,3362176475498,1,0,0,0,0,36402,195,36088,0
449102,3362176602045,3362176602240,3362176705998,3362176705998,3362176706112,2,0,0,0,0,104067,195,103758,0
449103,3362176896449,3362176896598,3362176984562,3362176984562,3362176984681,2,0,0,0,0,88232,149,87964,0
449104,3362177162860,3362177163117,3362177189012,3362177189012,3362177189129,1,0,0,0,0,26269,257,25895,0
449105,3362177233920,3362177234077,3362177258920,3362177258920,3362177259030,1,0,0,0,0,25110,157,24843,0
449106,3362177357312,3362177357503,3362177433279,3362177433279,3362177433394,1,0,0,0,0,76082,191,75776,0
449107,3362177667817,3362177667922,3362177709308,3362177709308,3362177709422,1,0,0,0,0,41605,105,41386,0
449108,3362177814208,3362177814353,3362177877941,3362177877941,3362177878055,1,0,0,0,0,63847,145,63588,0
449109,3362178053977,3362178054173,3362178110602,3362178110602,3362178110715,1,0,0,0,0,56738,196,56429,0
449110,3362178296020,3362178296148,3362178356537,3362178356537,3362178356650,1,0,0,0,0,60630,128,60389,0
449111,3362178518003,3362178518136,3362178571868,3362178571868,3362178571983,1,0,0,0,0,53980,133,53732,0
449112,3362178753336,3362178753461,3362178811375,3362178811375,3362178811554,1,0,0,0,0,58218,125,57914,0
449113,3362179077300,3362179077555,3362179245462,3362179245462,3362179245578,1,0,0,0,0,168278,255,167907,0
449114,3362179291291,3362179291452,3362179380193,3362179380193,3362179380302,2,0,0,0,0,89011,161,88741,0
449115,3362179500315,3362179500416,3362179541315,3362179541315,3362179541432,1,0,0,0,0,41117,101,40899,0
449116,3362179701480,3362179701670,3362179806981,3362179806981,3362179807102,2,0,0,0,0,105622,190,105311,0
449117,3362179955415,3362179955524,3362180052153,3362180052153,3362180052322,2,0,0,0,0,96907,109,96629,0
449118,3362180174132,3362180174282,3362180200844,3362180200844,3362180201020,1,0,0,0,0,26888,150,26562,0
449119,3362180231072,3362180231170,3362180247999,3362180247999,3362180248116,1,0,0,0,0,17044,98,16829,0
449120,3362180280018,3362180280174,3362180304318,3362180304318,3362180304436,1,0,0,0,0,24418,156,24144,0
449121,3362180343746,3362180343888,3362180391197,3362180391197,3362180391300,1,0,0,0,0,47554,142,47309,0
449122,3362180539221,3362180539358,3362180604374,3362180604374,3362180604495,1,0,0,0,0,65274,137,65016,0
449123,3362180772849,3362180772983,3362180846256,3362180846256,3362180846433,1,0,0,0,0,73584,134,73273,0
449124,3362181149212,3362181149441,3362181205225,3362181205225,3362181205337,1,0,0,0,0,56125,229,55784,0
449125,3362181372044,3362181372177,3362181428995,3362181428995,3362181429115,1,0,0,0,0,57071,133,56818,0
449126,3362181600742,3362181600874,3362181655265,3362181655265,3362181655386,1,0,0,0,0,54644,132,54391,0
449127,3362181844630,3362181844776,3362181902934,3362181902934,3362181903051,1,0,0,0,0,58421,146,58158,0
