batch_id,t0_ns,t1_ns,t2_ns,t3_ns,t4_ns,num_faults,spec_enqueues,spec_drops,spec_hits,enqueue_overhead_ns,total_latency_ns,phase01_ns,phase12_ns,phase23_ns
51727,2617813508216,2617813509133,2617813860268,2617813860268,2617813860511,5,0,0,0,0,352295,917,351135,0
51728,2617813923290,2617813923557,2617814016864,2617814016864,2617814017077,1,0,0,0,0,93787,267,93307,0
51729,2617814047353,2617814047586,2617814138555,2617814138555,2617814138758,2,0,0,0,0,91405,233,90969,0
51730,2617814184415,2617814184591,2617814309534,2617814309534,2617814309695,3,0,0,0,0,125280,176,124943,0
51731,2617814348722,2617814348891,2617814425710,2617814425710,2617814425921,2,0,0,0,0,77199,169,76819,0
51732,2617814500524,2617814500704,2617815140664,2617815140664,2617815140820,20,0,0,0,0,640296,180,639960,0
51733,2617815163097,2617815163330,2617815317209,2617815317209,2617815317362,5,0,0,0,0,154265,233,153879,0
51734,2617815354991,2617815355265,2617815544748,2617815544748,2617815544890,6,0,0,0,0,189899,274,189483,0
51735,2617815565763,2617815565967,2617815779467,2617815779467,2617815779626,7,0,0,0,0,213863,204,213500,0
51736,2617815807833,2617815808013,2617816120996,2617816120996,2617816121144,10,0,0,0,0,313311,180,312983,0
51737,2617816142111,2617816142324,2617816290838,2617816290838,2617816291046,5,0,0,0,0,148935,213,148514,0
51738,2617816309692,2617816309856,2617816403744,2617816403744,2617816403904,3,0,0,0,0,94212,164,93888,0
51739,2617816437075,2617816437226,2617816720810,2617816720810,2617816721000,9,0,0,0,0,283925,151,283584,0
51740,2617816752063,2617816752223,2617816877503,2617816877503,2617816877661,4,0,0,0,0,125598,160,125280,0
51741,2617816917534,2617816917702,2617817046396,2617817046396,2617817046542,3,0,0,0,0,129008,168,128694,0
51742,2617817081559,2617817081725,2617817239752,2617817239752,2617817239899,4,0,0,0,0,158340,166,158027,0
51743,2617817290532,2617817290732,2617817565431,2617817565431,2617817565591,7,0,0,0,0,275059,200,274699,0
51744,2617817657437,2617817657610,2617817791644,2617817791644,2617817791810,3,0,0,0,0,134373,173,134034,0
51745,2617817843265,2617817843437,2617818148702,2617818148702,2617818148865,7,0,0,0,0,305600,172,305265,0
51746,2617818203281,2617818203459,2617818293918,2617818293918,2617818294064,2,0,0,0,0,90783,178,90459,0
51747,2617818341715,2617818341877,2617818519500,2617818519500,2617818519650,6,0,0,0,0,177935,162,177623,0
51748,2617818576514,2617818576691,2617818640720,2617818640720,2617818640874,1,0,0,0,0,64360,177,64029,0
51749,2617818712292,2617818712449,2617818846619,2617818846619,2617818846779,2,0,0,0,0,134487,157,134170,0
51750,2617818958843,2617818959021,2617819301158,2617819301158,2617819301331,5,0,0,0,0,342488,178,342137,0
51751,2617819426332,2617819426520,2617819494203,2617819494203,2617819494360,1,0,0,0,0,68028,188,67683,0
51752,2617819576167,2617819576338,2617819834803,2617819834803,2617819834958,4,0,0,0,0,258791,171,258465,0
51753,2617819981506,2617819981695,2617820326016,2617820326016,2617820326185,5,0,0,0,0,344679,189,344321,0
51754,2617820478337,2617820478519,2617820679813,2617820679813,2617820679967,3,0,0,0,0,201630,182,201294,0
51755,2617820789627,2617820789806,2617820995352,2617820995352,2617820995562,3,0,0,0,0,205935,179,205546,0
51756,2617821211030,2617821211245,2617821525837,2617821525837,2617821526007,3,0,0,0,0,314977,215,314592,0
51757,2617821835986,2617821836189,2617822278591,2617822278591,2617822278742,4,0,0,0,0,442756,203,442402,0
51758,2617822590852,2617822591092,2617822695818,2617822695818,2617822696038,1,0,0,0,0,105186,240,104726,0
51759,2617822823462,2617822823643,2617823143605,2617823143605,2617823143765,3,0,0,0,0,320303,181,319962,0
51760,2617823473710,2617823473914,2617824394504,2617824394504,2617824394714,11,0,0,0,0,921004,204,920590,0
51761,2617825152936,2617825153123,2617825575178,2617825575178,2617825575388,4,0,0,0,0,422452,187,422055,0
51762,2617825992361,2617825992541,2617826084573,2617826084573,2617826084727,2,0,0,0,0,92366,180,92032,0
51763,2617826135863,2617826136068,2617826276734,2617826276734,2617826276877,4,0,0,0,0,141014,205,140666,0
51764,2617826310505,2617826310715,2617826440921,2617826440921,2617826441077,4,0,0,0,0,130572,210,130206,0
51765,2617826467570,2617826467740,2617826723356,2617826723356,2617826723502,7,0,0,0,0,255932,170,255616,0
51766,2617826748624,2617826748818,2617826926856,2617826926856,2617826927016,6,0,0,0,0,178392,194,178038,0
51767,2617826951680,2617826951848,2617827140127,2617827140127,2617827140291,6,0,0,0,0,188611,168,188279,0
51768,2617827158181,2617827158360,2617827246747,2617827246747,2617827246959,3,0,0,0,0,88778,179,88387,0
51769,2617827272936,2617827273113,2617827414416,2617827414416,2617827414560,5,0,0,0,0,141624,177,141303,0
51770,2617827450724,2617827450976,2617827644909,2617827644909,2617827645063,6,0,0,0,0,194339,252,193933,0
51771,2617827679805,2617827679962,2617827800369,2617827800369,2617827800602,4,0,0,0,0,120797,157,120407,0
51772,2617827823266,2617827823414,2617827979378,2617827979378,2617827979531,5,0,0,0,0,156265,148,155964,0
51773,2617828012151,2617828012351,2617828142425,2617828142425,2617828142565,4,0,0,0,0,130414,200,130074,0
51774,2617828162577,2617828162739,2617828289431,2617828289431,2617828289585,4,0,0,0,0,127008,162,126692,0
51775,2617828319821,2617828320007,2617828609504,2617828609504,2617828609662,8,0,0,0,0,289841,186,289497,0
51776,2617828646751,2617828646908,2617828796891,2617828796891,2617828797048,4,0,0,0,0,150297,157,149983,0
51777,2617828835865,2617828836033,2617828954963,2617828954963,2617828955117,3,0,0,0,0,119252,168,118930,0
51778,2617829018093,2617829018291,2617829111356,2617829111356,2617829111554,2,0,0,0,0,93461,198,93065,0
51779,2617829154438,2617829154615,2617829282589,2617829282589,2617829282753,3,0,0,0,0,128315,177,127974,0
51780,2617829329416,2617829329580,2617829462332,2617829462332,2617829462485,3,0,0,0,0,133069,164,132752,0
51781,2617829524289,2617829524470,2617829904506,2617829904506,2617829904656,9,0,0,0,0,380367,181,380036,0
51782,2617829978974,2617829979149,2617830128566,2617830128566,2617830128721,3,0,0,0,0,149747,175,149417,0
51783,2617830176336,2617830176509,2617830223284,2617830223284,2617830223437,1,0,0,0,0,47101,173,46775,0
51784,2617830278080,2617830278234,2617830537964,2617830537964,2617830538125,4,0,0,0,0,260045,154,259730,0
51785,2617830754859,2617830755082,2617831048452,2617831048452,2617831048611,4,0,0,0,0,293752,223,293370,0
51786,2617831146541,2617831146731,2617831278935,2617831278935,2617831279100,2,0,0,0,0,132559,190,132204,0
51787,2617831373098,2617831373250,2617831509660,2617831509660,2617831509811,2,0,0,0,0,136713,152,136410,0
51788,2617831604614,2617831604802,2617831933629,2617831933629,2617831933773,5,0,0,0,0,329159,188,328827,0
51789,2617832089395,2617832089584,2617832288668,2617832288668,2617832288808,3,0,0,0,0,199413,189,199084,0
51790,2617832413756,2617832413907,2617832679360,2617832679360,2617832679512,4,0,0,0,0,265756,151,265453,0
51791,2617832937891,2617832938093,2617833470727,2617833470727,2617833470886,5,0,0,0,0,532995,202,532634,0
51792,2617833899242,2617833899435,2617834241050,2617834241050,2617834241206,3,0,0,0,0,341964,193,341615,0
51793,2617834472253,2617834472427,2617834573883,2617834573883,2617834574029,1,0,0,0,0,101776,174,101456,0
51794,2617834767045,2617834767253,2617834979846,2617834979846,2617834979994,3,0,0,0,0,212949,208,212593,0
51795,2617835195765,2617835195968,2617835504317,2617835504317,2617835504483,3,0,0,0,0,308718,203,308349,0
51796,2617835809972,2617835810178,2617836442960,2617836442960,2617836443123,6,0,0,0,0,633151,206,632782,0
51797,2617836988097,2617836988296,2617837420741,2617837420741,2617837420899,4,0,0,0,0,432802,199,432445,0
51798,2617837836325,2617837836519,2617837943106,2617837943106,2617837943268,3,0,0,0,0,106943,194,106587,0
51799,2617837976217,2617837976383,2617838129202,2617838129202,2617838129350,4,0,0,0,0,153133,166,152819,0
51800,2617838151017,2617838151194,2617838192914,2617838192914,2617838193069,1,0,0,0,0,42052,177,41720,0
51801,2617838210005,2617838210180,2617838274176,2617838274176,2617838274323,2,0,0,0,0,64318,175,63996,0
51802,2617838293486,2617838293644,2617838383564,2617838383564,2617838383721,3,0,0,0,0,90235,158,89920,0
51803,2617838403766,2617838403937,2617838515666,2617838515666,2617838515821,4,0,0,0,0,112055,171,111729,0
51804,2617838534692,2617838534866,2617838652234,2617838652234,2617838652388,4,0,0,0,0,117696,174,117368,0
51805,2617838673633,2617838673781,2617838766644,2617838766644,2617838766787,3,0,0,0,0,93154,148,92863,0
51806,2617838787860,2617838788025,2617838941385,2617838941385,2617838941539,5,0,0,0,0,153679,165,153360,0
51807,2617838967823,2617838967991,2617839169776,2617839169776,2617839169943,6,0,0,0,0,202120,168,201785,0
51808,2617839207298,2617839207481,2617839373862,2617839373862,2617839374012,5,0,0,0,0,166714,183,166381,0
51809,2617839419643,2617839419842,2617839701940,2617839701940,2617839702095,10,0,0,0,0,282452,199,282098,0
51810,2617839720057,2617839720213,2617839786442,2617839786442,2617839786610,2,0,0,0,0,66553,156,66229,0
51811,2617839808107,2617839808251,2617839956817,2617839956817,2617839956973,5,0,0,0,0,148866,144,148566,0
51812,2617839977277,2617839977440,2617840102518,2617840102518,2617840102679,3,0,0,0,0,125402,163,125078,0
51813,2617840139681,2617840139847,2617840389713,2617840389713,2617840389866,7,0,0,0,0,250185,166,249866,0
51814,2617840421768,2617840422014,2617840466473,2617840466473,2617840466678,1,0,0,0,0,44910,246,44459,0
51815,2617840499893,2617840500039,2617840652270,2617840652270,2617840652429,4,0,0,0,0,152536,146,152231,0
51816,2617840689180,2617840689333,2617840810114,2617840810114,2617840810264,3,0,0,0,0,121084,153,120781,0
51817,2617840868023,2617840868207,2617840961791,2617840961791,2617840961934,2,0,0,0,0,93911,184,93584,0
51818,2617841039538,2617841039793,2617841176792,2617841176792,2617841176938,3,0,0,0,0,137400,255,136999,0
51819,2617841222446,2617841222605,2617841392162,2617841392162,2617841392311,4,0,0,0,0,169865,159,169557,0
51820,2617841465251,2617841465422,2617841801357,2617841801357,2617841801509,8,0,0,0,0,336258,171,335935,0
51821,2617841866768,2617841866928,2617842018350,2617842018350,2617842018504,3,0,0,0,0,151736,160,151422,0
51822,2617842055550,2617842055726,2617842103548,2617842103548,2617842103696,3,0,0,0,0,48146,176,47822,0
51823,2617842169255,2617842169420,2617842304528,2617842304528,2617842304687,2,0,0,0,0,135432,165,135108,0
51824,2617842476479,2617842476748,2617842879705,2617842879705,2617842879857,6,0,0,0,0,403378,269,402957,0
51825,2617843049296,2617843049483,2617843185130,2617843185130,2617843185290,2,0,0,0,0,135994,187,135647,0
51826,2617843271900,2617843272043,2617843465117,2617843465117,2617843465265,3,0,0,0,0,193365,143,193074,0
51827,2617843591474,2617843591675,2617843986619,2617843986619,2617843986782,6,0,0,0,0,395308,201,394944,0
51828,2617844159897,2617844160089,2617844234081,2617844234081,2617844234231,1,0,0,0,0,74334,192,73992,0
51829,2617844336634,2617844336892,2617844610701,2617844610701,2617844610846,4,0,0,0,0,274212,258,273809,0
51830,2617844866637,2617844866875,2617845295937,2617845295937,2617845296086,4,0,0,0,0,429449,238,429062,0
51831,2617845649076,2617845649279,2617846075669,2617846075669,2617846075821,4,0,0,0,0,426745,203,426390,0
51832,2617846468209,2617846468429,2617847096059,2617847096059,2617847096223,6,0,0,0,0,628014,220,627630,0
51833,2617847578433,2617847578635,2617848198880,2617848198880,2617848199034,6,0,0,0,0,620601,202,620245,0
51834,2617848755531,2617848755730,2617849188999,2617849188999,2617849189152,4,0,0,0,0,433621,199,433269,0
51835,2617849610555,2617849610754,2617849869677,2617849869677,2617849869831,8,0,0,0,0,259276,199,258923,0
51836,2617849895694,2617849895856,2617850212407,2617850212407,2617850212562,10,0,0,0,0,316868,162,316551,0
51837,2617850239280,2617850239499,2617850408417,2617850408417,2617850408578,6,0,0,0,0,169298,219,168918,0
51838,2617850426714,2617850426942,2617850567388,2617850567388,2617850567545,5,0,0,0,0,140831,228,140446,0
51839,2617850591548,2617850591712,2617850742528,2617850742528,2617850742681,5,0,0,0,0,151133,164,150816,0
51840,2617850767601,2617850767799,2617850965267,2617850965267,2617850965420,6,0,0,0,0,197819,198,197468,0
51841,2617851015138,2617851015330,2617851230405,2617851230405,2617851230553,7,0,0,0,0,215415,192,215075,0
51842,2617851251696,2617851251874,2617851396866,2617851396866,2617851397011,5,0,0,0,0,145315,178,144992,0
51843,2617851419089,2617851419262,2617851606480,2617851606480,2617851606633,6,0,0,0,0,187544,173,187218,0
51844,2617851623438,2617851623598,2617851722185,2617851722185,2617851722344,3,0,0,0,0,98906,160,98587,0
51845,2617851766045,2617851766229,2617852029580,2617852029580,2617852029744,7,0,0,0,0,263699,184,263351,0
51846,2617852067318,2617852067494,2617852223836,2617852223836,2617852223989,4,0,0,0,0,156671,176,156342,0
51847,2617852276629,2617852276819,2617852518007,2617852518007,2617852518175,6,0,0,0,0,241546,190,241188,0
51848,2617852577499,2617852577658,2617852670892,2617852670892,2617852671057,2,0,0,0,0,93558,159,93234,0
51849,2617852713588,2617852713767,2617852922010,2617852922010,2617852922166,5,0,0,0,0,208578,179,208243,0
51850,2617852990356,2617852990543,2617853261632,2617853261632,2617853261788,6,0,0,0,0,271432,187,271089,0
51851,2617853312245,2617853312421,2617853474645,2617853474645,2617853474797,4,0,0,0,0,162552,176,162224,0
51852,2617853524942,2617853525097,2617853574481,2617853574481,2617853574637,1,0,0,0,0,49695,155,49384,0
51853,2617853641321,2617853641488,2617853775350,2617853775350,2617853775512,2,0,0,0,0,134191,167,133862,0
51854,2617853941010,2617853941207,2617854295823,2617854295823,2617854295988,5,0,0,0,0,354978,197,354616,0
51855,2617854441692,2617854441869,2617854510838,2617854510838,2617854510992,1,0,0,0,0,69300,177,68969,0
51856,2617854588742,2617854588896,2617854658841,2617854658841,2617854658980,1,0,0,0,0,70238,154,69945,0
51857,2617854735419,2617854735608,2617854930452,2617854930452,2617854930591,3,0,0,0,0,195172,189,194844,0
51858,2617855054080,2617855054304,2617855445484,2617855445484,2617855445638,6,0,0,0,0,391558,224,391180,0
51859,2617855626146,2617855626324,2617855824937,2617855824937,2617855825075,3,0,0,0,0,198929,178,198613,0
51860,2617855949355,2617855949790,2617856170849,2617856170849,2617856171001,3,0,0,0,0,221646,435,221059,0
51861,2617856378465,2617856378677,2617856698314,2617856698314,2617856698471,3,0,0,0,0,320006,212,319637,0
51862,2617856984322,2617856984526,2617857405568,2617857405568,2617857405726,4,0,0,0,0,421404,204,421042,0
51863,2617857752417,2617857752586,2617857856100,2617857856100,2617857856262,1,0,0,0,0,103845,169,103514,0
51864,2617857997287,2617857997462,2617858111889,2617858111889,2617858112040,1,0,0,0,0,114753,175,114427,0
51865,2617858266422,2617858266627,2617858675144,2617858675144,2617858675293,4,0,0,0,0,408871,205,408517,0
51866,2617859107625,2617859107862,2617859743744,2617859743744,2617859743897,6,0,0,0,0,636272,237,635882,0
51867,2617860205492,2617860205692,2617860310811,2617860310811,2617860310985,1,0,0,0,0,105493,200,105119,0
51868,2617860524268,2617860524463,2617860938968,2617860938968,2617860939125,4,0,0,0,0,414857,195,414505,0
51869,2617861362887,2617861363106,2617861435828,2617861435828,2617861435994,2,0,0,0,0,73107,219,72722,0
51870,2617861488338,2617861488535,2617861689065,2617861689065,2617861689219,6,0,0,0,0,200881,197,200530,0
